timestamp,user_id,post_id,action,target
2021-10-20 08:29:26,403,350,view,0
2021-10-20 08:30:00,403,126,view,0
2021-11-04 07:22:42,403,195,view,0
2021-11-04 07:28:12,403,350,view,0
2021-11-05 17:24:00,403,341,view,0
2021-11-08 16:29:24,403,302,view,0
2021-11-08 16:45:29,403,199,view,0
2021-11-09 13:06:55,403,331,view,0
2021-11-09 13:11:25,403,124,view,1
2021-11-09 13:12:08,403,124,like,0
2021-11-18 16:50:45,403,258,view,0
2021-11-21 19:29:44,403,294,view,1
2021-11-21 19:31:09,403,294,like,0
2021-11-21 19:50:21,403,281,view,0
2021-11-21 19:59:43,403,242,view,0
2021-11-21 20:06:38,403,136,view,0
2021-11-24 21:32:29,403,181,view,0
2021-11-24 21:34:16,403,62,view,1
2021-11-24 21:36:30,403,62,like,0
2021-11-24 21:56:52,403,39,view,0
2021-11-25 07:50:08,403,139,view,0
2021-12-01 13:12:34,403,180,view,0
2021-12-01 13:39:07,403,167,view,0
2021-12-03 09:02:54,403,28,view,1
2021-12-03 09:04:51,403,28,like,0
2021-12-09 19:31:53,403,34,view,0
2021-12-21 14:04:41,403,239,view,0
2021-12-21 14:14:06,403,161,view,0
2021-12-21 14:31:32,403,165,view,0
2021-12-21 14:34:43,403,235,view,1
2021-12-21 14:35:46,403,235,like,0
2021-12-21 14:42:33,403,293,view,0
2021-12-23 17:34:21,403,9,view,0
2021-12-27 19:00:56,403,342,view,0
2021-12-28 14:58:39,403,153,view,0
2021-12-28 15:13:44,403,273,view,0
2021-12-28 15:17:49,403,68,view,0
2021-10-14 12:43:33,1366,43,view,0
2021-10-14 12:53:42,1366,218,view,0
2021-10-14 13:09:37,1366,49,view,0
2021-11-12 12:10:07,1366,105,view,0
2021-11-12 12:17:26,1366,220,view,0
2021-11-12 12:20:22,1366,153,view,0
2021-11-13 07:51:15,1366,222,view,0
2021-11-13 08:03:03,1366,303,view,1
2021-11-13 08:04:35,1366,303,like,0
2021-11-25 09:30:13,1366,169,view,0
2021-11-25 09:44:38,1366,267,view,0
2021-11-27 15:37:35,1366,317,view,0
2021-11-27 15:48:40,1366,335,view,0
2021-11-27 16:19:16,1366,186,view,0
2021-12-17 14:12:07,1366,39,view,1
2021-12-17 14:13:06,1366,39,like,0
2021-12-17 14:17:20,1366,30,view,0
2021-12-17 14:28:03,1366,234,view,0
2021-12-17 14:33:39,1366,300,view,0
2021-12-28 15:47:18,1366,71,view,0
2021-12-28 15:56:44,1366,324,view,0
2021-12-28 16:03:55,1366,154,view,0
2021-12-28 16:05:52,1366,308,view,0
2021-12-28 16:12:44,1366,337,view,0
2021-10-15 11:41:01,165,198,view,0
2021-10-16 10:32:51,165,330,view,1
2021-10-16 10:34:39,165,330,like,0
2021-10-30 21:44:08,165,48,view,0
2021-10-31 16:39:32,165,229,view,1
2021-10-31 16:39:54,165,229,like,0
2021-10-31 16:57:16,165,35,view,0
2021-11-02 14:50:29,165,312,view,0
2021-11-02 15:09:17,165,28,view,0
2021-11-08 13:11:10,165,44,view,0
2021-11-21 17:40:03,165,231,view,0
2021-12-01 15:01:04,165,262,view,0
2021-12-25 12:59:45,165,167,view,0
2021-12-25 13:19:36,165,199,view,0
2021-10-06 18:34:18,1225,152,view,0
2021-10-22 22:30:56,1225,224,view,0
2021-10-25 13:19:00,1225,44,view,0
2021-11-13 15:57:20,1225,261,view,0
2021-11-17 18:25:55,1225,115,view,0
2021-11-17 18:38:54,1225,188,view,0
2021-11-17 18:47:34,1225,316,view,0
2021-11-25 14:45:12,1225,218,view,0
2021-10-01 09:21:58,1511,139,view,0
2021-10-12 12:11:19,1511,237,view,0
2021-10-12 12:15:21,1511,194,view,0
2021-10-19 09:05:49,1511,253,view,0
2021-10-19 09:27:56,1511,142,view,0
2021-10-22 08:12:54,1511,120,view,0
2021-10-22 08:31:28,1511,150,view,0
2021-10-22 08:34:52,1511,307,view,0
2021-11-16 21:53:11,1511,32,view,0
2021-11-16 21:55:58,1511,280,view,0
2021-11-19 12:18:32,1511,198,view,0
2021-11-22 08:24:32,1511,123,view,0
2021-11-22 08:27:28,1511,70,view,0
2021-11-25 13:27:14,1511,77,view,0
2021-11-25 13:38:52,1511,2,view,0
2021-12-02 10:02:34,1511,14,view,0
2021-12-02 10:17:40,1511,19,view,0
2021-12-02 10:26:06,1511,79,view,0
2021-12-04 20:38:49,1511,164,view,0
2021-12-04 20:41:21,1511,299,view,0
2021-12-10 17:04:37,1511,229,view,0
2021-12-10 17:07:47,1511,177,view,0
2021-12-15 15:56:46,1511,20,view,0
2021-12-15 16:09:34,1511,6,view,0
2021-12-15 16:30:41,1511,114,view,0
2021-12-15 16:35:26,1511,35,view,0
2021-12-16 17:10:43,1511,142,view,0
2021-12-25 10:45:47,1511,253,view,0
2021-12-25 11:09:54,1511,175,view,0
2021-12-25 11:16:59,1511,345,view,0
2021-10-09 08:15:23,1201,116,view,0
2021-10-09 08:41:18,1201,268,view,0
2021-10-13 13:34:38,1201,301,view,0
2021-10-13 13:50:27,1201,50,view,0
2021-10-17 13:14:15,1201,283,view,0
2021-10-17 13:16:49,1201,278,view,0
2021-10-17 13:41:44,1201,53,view,0
2021-10-22 07:14:34,1201,87,view,0
2021-10-22 07:43:38,1201,191,view,0
2021-10-25 16:53:42,1201,301,view,1
2021-10-25 16:54:49,1201,301,like,0
2021-10-29 21:29:23,1201,189,view,0
2021-10-31 06:44:49,1201,24,view,0
2021-10-31 07:09:35,1201,159,view,0
2021-11-12 09:47:48,1201,179,view,0
2021-11-13 13:01:35,1201,115,view,0
2021-11-13 13:30:03,1201,117,view,1
2021-11-13 13:32:11,1201,117,like,0
2021-11-24 20:23:02,1201,205,view,0
2021-11-24 21:01:07,1201,19,view,0
2021-11-27 07:07:32,1201,301,view,0
2021-11-27 07:42:43,1201,185,view,0
2021-12-01 09:23:10,1201,27,view,0
2021-12-19 07:44:26,1201,173,view,0
2021-10-12 19:42:09,1328,79,view,0
2021-10-12 19:45:50,1328,103,view,0
2021-10-14 15:21:56,1328,140,view,0
2021-10-17 18:48:07,1328,331,view,0
2021-10-17 18:48:18,1328,8,view,0
2021-10-26 15:17:09,1328,11,view,0
2021-10-26 15:51:23,1328,162,view,0
2021-10-26 15:59:14,1328,114,view,0
2021-10-30 10:42:59,1328,205,view,1
2021-10-30 10:44:50,1328,205,like,0
2021-10-30 10:52:14,1328,18,view,0
2021-10-30 11:03:01,1328,83,view,0
2021-11-13 10:19:24,1328,303,view,1
2021-11-13 10:21:40,1328,303,like,0
2021-11-20 15:19:19,1328,188,view,0
2021-11-20 16:02:03,1328,52,view,0
2021-12-01 21:31:51,1328,280,view,0
2021-12-04 08:02:49,1328,183,view,0
2021-12-07 11:32:39,1328,84,view,0
2021-12-07 11:38:36,1328,120,view,1
2021-12-07 11:39:27,1328,120,like,0
2021-12-07 11:58:13,1328,249,view,0
2021-12-08 08:35:29,1328,257,view,1
2021-12-08 08:38:14,1328,257,like,0
2021-12-13 12:17:48,1328,204,view,0
2021-12-18 09:44:50,1328,161,view,0
2021-11-26 07:50:05,1225,261,view,0
2021-11-26 07:55:21,1225,321,view,0
2021-12-16 12:22:49,1225,304,view,0
2021-12-16 12:27:35,1225,244,view,0
2021-12-16 12:35:28,1225,317,view,0
2021-12-16 12:36:59,1225,209,view,0
2021-12-16 12:47:22,1225,76,view,0
2021-12-17 15:24:19,1225,30,view,0
2021-12-17 15:32:21,1225,36,view,0
2021-12-17 15:33:29,1225,277,view,0
2021-10-07 22:12:55,791,257,view,0
2021-10-10 18:38:02,791,225,view,1
2021-10-10 18:38:23,791,225,like,0
2021-10-17 19:08:00,791,276,view,0
2021-11-01 21:07:16,791,218,view,0
2021-11-01 21:41:26,791,10,view,0
2021-11-11 20:14:47,791,199,view,0
2021-11-11 20:28:50,791,13,view,0
2021-11-18 21:14:18,791,294,view,0
2021-11-18 21:30:56,791,290,view,0
2021-12-08 11:19:01,791,20,view,0
2021-12-08 11:22:54,791,295,view,1
2021-12-08 11:24:35,791,295,like,0
2021-12-09 06:31:51,791,312,view,0
2021-12-19 20:50:30,791,64,view,0
2021-12-27 09:37:10,791,327,view,0
2021-12-27 10:04:32,791,247,view,1
2021-12-27 10:07:14,791,247,like,0
2021-10-03 08:08:05,422,125,view,0
2021-10-07 17:31:26,422,202,view,0
2021-10-07 17:43:31,422,84,view,0
2021-10-07 17:46:56,422,321,view,0
2021-10-07 17:48:03,422,185,view,0
2021-10-07 17:59:46,422,198,view,0
2021-10-08 08:54:41,422,28,view,0
2021-10-11 20:24:42,422,320,view,0
2021-10-11 20:28:27,422,350,view,0
2021-10-11 20:33:46,422,253,view,0
2021-10-11 20:53:30,422,5,view,0
2021-10-28 19:44:18,422,173,view,0
2021-11-02 20:51:35,422,218,view,0
2021-11-02 21:18:01,422,117,view,0
2021-11-07 15:27:58,422,304,view,0
2021-11-07 15:31:02,422,136,view,0
2021-12-04 13:04:36,422,193,view,0
2021-12-04 13:09:47,422,282,view,0
2021-12-04 13:14:35,422,42,view,0
2021-12-11 20:00:19,422,14,view,0
2021-12-11 20:02:30,422,346,view,0
2021-12-11 20:15:54,422,135,view,0
2021-12-13 18:31:04,422,309,view,0
2021-12-13 18:41:16,422,209,view,0
2021-12-17 18:51:51,422,63,view,0
2021-12-17 18:58:31,422,4,view,1
2021-12-17 19:00:19,422,4,like,0
2021-12-19 12:37:57,422,196,view,1
2021-12-19 12:38:32,422,196,like,0
2021-11-01 13:38:49,506,349,view,1
2021-11-01 13:38:58,506,349,like,0
2021-11-06 23:03:20,506,301,view,1
2021-11-06 23:05:18,506,301,like,0
2021-11-24 11:06:22,506,282,view,0
2021-11-28 16:25:39,506,71,view,0
2021-11-28 16:28:32,506,95,view,1
2021-11-28 16:29:10,506,95,like,0
2021-11-28 16:39:03,506,20,view,0
2021-11-28 17:17:28,506,267,view,0
2021-12-01 22:27:44,506,62,view,0
2021-12-27 23:13:16,506,159,view,1
2021-12-27 23:13:39,506,159,like,0
2021-10-05 09:20:55,683,104,view,0
2021-10-10 16:55:08,683,312,view,0
2021-10-10 17:10:58,683,63,view,0
2021-10-17 23:18:16,683,77,view,0
2021-10-17 23:35:41,683,221,view,0
2021-11-19 14:28:46,683,40,view,0
2021-11-19 14:37:48,683,221,view,0
2021-11-30 22:36:37,683,57,view,0
2021-12-21 14:36:03,683,233,view,0
2021-12-26 16:00:17,683,247,view,0
2021-10-03 10:07:26,742,291,view,0
2021-10-03 10:10:10,742,207,view,0
2021-10-03 10:11:56,742,233,view,0
2021-10-07 08:30:56,742,317,view,0
2021-10-07 08:42:50,742,290,view,0
2021-10-07 08:43:56,742,221,view,0
2021-10-07 09:02:06,742,82,view,0
2021-10-08 17:55:51,742,218,view,0
2021-10-08 18:20:05,742,284,view,0
2021-10-21 09:09:45,742,351,view,0
2021-10-22 21:49:20,742,30,view,0
2021-10-25 12:27:58,742,167,view,0
2021-10-25 12:45:00,742,218,view,0
2021-10-25 12:55:49,742,200,view,0
2021-11-07 11:40:27,742,267,view,0
2021-11-28 17:10:54,742,115,view,0
2021-11-28 17:17:59,742,177,view,0
2021-11-28 17:30:24,742,330,view,1
2021-11-28 17:30:40,742,330,like,0
2021-11-28 17:43:29,742,329,view,0
2021-12-11 22:11:01,742,104,view,1
2021-12-11 22:11:25,742,104,like,0
2021-12-11 22:45:49,742,343,view,0
2021-10-02 09:32:44,923,278,view,0
2021-10-02 09:51:38,923,104,view,0
2021-10-02 09:54:57,923,191,view,0
2021-10-06 07:48:24,923,122,view,0
2021-10-19 14:51:18,923,350,view,0
2021-10-19 15:05:12,923,55,view,0
2021-11-10 14:49:17,923,221,view,0
2021-11-10 15:07:03,923,61,view,0
2021-11-23 06:49:47,923,221,view,0
2021-11-23 06:56:57,923,195,view,1
2021-11-23 06:59:08,923,195,like,0
2021-11-23 07:28:57,923,338,view,0
2021-12-11 10:35:29,923,244,view,0
2021-12-12 18:49:12,923,286,view,0
2021-12-26 14:39:40,923,311,view,0
2021-10-18 17:48:05,179,39,view,0
2021-10-18 17:53:54,179,11,view,0
2021-10-18 18:06:30,179,351,view,0
2021-10-21 22:06:38,179,70,view,0
2021-11-07 13:03:56,179,165,view,0
2021-11-07 13:27:06,179,97,view,0
2021-12-21 11:14:22,179,104,view,0
2021-12-21 11:30:09,179,222,view,0
2021-12-21 11:34:05,179,86,view,0
2021-12-22 12:08:43,179,347,view,0
2021-12-26 09:10:33,179,170,view,0
2021-10-20 18:26:55,1520,311,view,0
2021-10-20 18:32:30,1520,30,view,0
2021-10-20 18:34:46,1520,304,view,0
2021-10-21 15:32:06,1520,33,view,0
2021-10-25 15:55:03,1520,52,view,0
2021-11-05 23:38:26,1520,45,view,0
2021-11-16 16:00:18,1520,6,view,0
2021-11-16 16:21:03,1520,91,view,0
2021-11-16 16:24:55,1520,159,view,0
2021-11-16 16:28:32,1520,223,view,0
2021-11-17 11:54:55,1520,225,view,0
2021-11-17 12:04:46,1520,39,view,0
2021-11-17 12:05:28,1520,266,view,0
2021-11-21 18:05:57,1520,111,view,0
2021-11-21 18:15:21,1520,122,view,0
2021-12-04 08:39:52,1520,120,view,0
2021-12-04 08:59:13,1520,7,view,0
2021-12-04 09:06:57,1520,302,view,0
2021-12-12 18:55:19,1520,14,view,0
2021-12-12 19:16:32,1520,315,view,1
2021-12-12 19:17:09,1520,315,like,0
2021-12-12 19:45:14,1520,284,view,0
2021-12-17 16:46:26,1520,123,view,0
2021-12-17 16:49:19,1520,139,view,1
2021-12-17 16:49:35,1520,139,like,0
2021-12-17 16:59:16,1520,8,view,0
2021-10-01 10:41:57,305,350,view,0
2021-10-01 10:45:31,305,221,view,1
2021-10-01 10:46:32,305,221,like,0
2021-10-18 17:46:12,305,41,view,0
2021-10-18 17:48:44,305,3,view,0
2021-10-27 12:22:29,305,39,view,1
2021-10-27 12:23:55,305,39,like,0
2021-10-27 12:23:57,305,316,view,1
2021-10-27 12:24:46,305,316,like,0
2021-10-31 11:44:18,305,300,view,0
2021-11-18 23:05:50,305,301,view,1
2021-11-18 23:07:03,305,301,like,0
2021-11-18 23:21:37,305,29,view,0
2021-11-20 06:33:37,305,209,view,0
2021-12-01 10:55:37,305,43,view,1
2021-12-01 10:56:19,305,43,like,0
2021-12-01 11:12:48,305,106,view,1
2021-12-01 11:15:42,305,106,like,0
2021-12-01 11:22:13,305,191,view,0
2021-12-16 14:27:41,305,314,view,0
2021-12-16 14:32:14,305,202,view,0
2021-12-16 14:35:08,305,336,view,0
2021-12-16 14:44:39,305,136,view,0
2021-12-20 23:02:50,305,179,view,1
2021-12-20 23:03:50,305,179,like,0
2021-12-21 09:15:38,305,309,view,0
2021-12-21 09:16:20,305,92,view,0
2021-12-21 09:33:22,305,48,view,0
2021-12-21 09:36:01,305,213,view,0
2021-12-21 09:50:49,305,243,view,0
2021-12-26 12:57:53,305,4,view,1
2021-12-26 13:00:18,305,4,like,0
2021-10-05 19:04:18,1305,86,view,0
2021-10-06 06:12:44,1305,330,view,0
2021-10-06 06:26:38,1305,344,view,0
2021-10-12 10:00:46,1305,268,view,0
2021-11-02 17:32:19,1305,30,view,0
2021-11-02 17:55:13,1305,155,view,1
2021-11-02 17:56:30,1305,155,like,0
2021-11-11 08:11:11,1305,197,view,1
2021-11-11 08:11:36,1305,197,like,0
2021-11-12 08:28:56,1305,179,view,0
2021-11-12 08:44:11,1305,99,view,0
2021-11-12 08:47:16,1305,319,view,0
2021-11-12 08:49:27,1305,125,view,0
2021-11-19 12:30:14,1305,22,view,0
2021-11-19 12:37:24,1305,16,view,0
2021-11-21 16:32:09,1305,23,view,0
2021-11-30 22:14:02,1305,71,view,0
2021-11-30 22:22:22,1305,283,view,1
2021-11-30 22:23:18,1305,283,like,0
2021-12-16 13:56:27,1305,84,view,0
2021-12-16 14:27:37,1305,40,view,0
2021-12-18 18:58:31,1305,221,view,0
2021-12-18 19:19:21,1305,54,view,0
2021-12-18 19:38:28,1305,57,view,0
2021-12-24 20:17:09,1305,278,view,0
2021-12-24 20:43:09,1305,43,view,0
2021-12-29 15:00:04,1305,120,view,0
2021-10-11 20:10:19,1063,255,view,0
2021-10-11 20:18:24,1063,111,view,0
2021-10-12 12:17:10,1063,231,view,0
2021-10-12 12:36:30,1063,265,view,0
2021-10-28 17:25:49,1063,172,view,0
2021-10-28 17:43:43,1063,189,view,0
2021-10-28 17:45:28,1063,335,view,0
2021-10-29 18:52:38,1063,262,view,0
2021-10-30 14:36:39,1063,2,view,0
2021-10-30 14:51:15,1063,49,view,0
2021-10-30 15:05:18,1063,234,view,0
2021-11-02 12:58:30,1063,71,view,1
2021-11-02 13:00:09,1063,71,like,0
2021-11-08 17:56:01,1063,262,view,0
2021-11-10 22:32:38,1063,277,view,0
2021-11-10 22:39:51,1063,243,view,0
2021-11-10 22:40:46,1063,171,view,0
2021-11-10 23:09:02,1063,262,view,0
2021-11-15 10:33:41,1063,221,view,0
2021-11-15 10:46:18,1063,13,view,0
2021-11-17 19:40:05,1063,295,view,0
2021-11-25 16:54:43,1063,57,view,0
2021-12-08 13:21:15,1063,41,view,1
2021-12-08 13:22:28,1063,41,like,0
2021-12-08 13:24:57,1063,192,view,0
2021-12-10 09:28:08,1063,261,view,0
2021-12-10 09:33:48,1063,330,view,0
2021-12-10 09:50:48,1063,39,view,0
2021-12-14 10:09:16,1063,336,view,0
2021-10-03 20:21:37,1623,272,view,0
2021-10-10 20:29:04,1623,321,view,1
2021-10-10 20:29:16,1623,321,like,0
2021-11-01 09:17:04,1623,338,view,0
2021-11-13 17:13:28,1623,198,view,0
2021-11-14 09:17:52,1623,252,view,1
2021-11-14 09:18:00,1623,252,like,0
2021-11-14 09:21:40,1623,71,view,0
2021-11-25 08:40:56,1623,181,view,0
2021-11-25 08:59:26,1623,156,view,1
2021-11-25 09:02:07,1623,156,like,0
2021-12-03 07:14:16,1623,115,view,1
2021-12-03 07:16:21,1623,115,like,0
2021-12-04 11:09:48,1623,314,view,0
2021-12-04 11:24:59,1623,257,view,0
2021-12-11 09:14:50,1623,13,view,0
2021-12-18 15:07:14,1623,108,view,0
2021-12-18 15:27:07,1623,92,view,0
2021-12-20 20:10:55,1623,272,view,1
2021-12-20 20:12:02,1623,272,like,0
2021-11-13 15:49:52,7,301,view,0
2021-11-16 17:22:37,7,335,view,0
2021-12-04 08:09:00,7,19,view,1
2021-12-04 08:10:51,7,19,like,0
2021-12-04 08:19:38,7,280,view,0
2021-12-04 08:21:13,7,73,view,0
2021-12-15 09:06:27,7,192,view,1
2021-12-15 09:08:27,7,192,like,0
2021-12-15 09:19:51,7,92,view,0
2021-12-17 17:23:07,7,65,view,0
2021-12-19 16:15:34,7,332,view,0
2021-10-18 16:08:08,39,14,view,0
2021-10-18 16:20:46,39,72,view,0
2021-10-18 16:26:57,39,32,view,0
2021-10-20 15:03:27,39,317,view,0
2021-10-20 15:23:20,39,154,view,0
2021-10-20 15:26:16,39,348,view,0
2021-10-20 15:27:23,39,245,view,0
2021-10-24 11:03:52,39,4,view,0
2021-10-24 11:07:05,39,125,view,0
2021-10-25 19:43:47,39,101,view,0
2021-10-25 19:48:16,39,3,view,0
2021-10-26 06:46:50,39,304,view,1
2021-10-26 06:46:58,39,304,like,0
2021-10-30 18:16:36,39,205,view,0
2021-10-31 12:31:53,39,31,view,0
2021-11-05 20:58:23,39,167,view,0
2021-11-05 21:24:28,39,96,view,0
2021-11-10 16:45:23,39,120,view,0
2021-11-10 17:11:11,39,107,view,0
2021-11-20 20:51:03,39,209,view,0
2021-12-01 20:51:05,39,63,view,0
2021-12-01 20:58:27,39,183,view,0
2021-12-10 14:23:27,39,60,view,0
2021-12-21 13:43:40,39,71,view,1
2021-12-21 13:45:17,39,71,like,0
2021-12-21 13:45:19,39,18,view,0
2021-12-26 10:09:33,39,86,view,0
2021-12-26 10:14:38,39,221,view,1
2021-12-26 10:16:46,39,221,like,0
2021-12-26 10:32:44,39,66,view,0
2021-10-05 08:54:58,487,301,view,0
2021-10-07 18:16:18,487,334,view,0
2021-10-07 18:43:55,487,195,view,0
2021-10-14 11:39:54,487,336,view,0
2021-10-14 12:03:46,487,247,view,0
2021-10-17 16:28:07,487,109,view,0
2021-10-17 16:30:30,487,291,view,0
2021-11-05 14:09:08,487,218,view,0
2021-11-11 19:53:42,487,178,view,0
2021-11-11 19:55:13,487,242,view,0
2021-11-11 19:59:59,487,279,view,0
2021-11-13 19:02:57,487,73,view,1
2021-11-13 19:04:34,487,73,like,0
2021-11-13 19:04:36,487,178,view,0
2021-11-13 19:14:50,487,297,view,0
2021-11-13 19:27:27,487,203,view,0
2021-11-13 19:36:23,487,104,view,0
2021-12-04 09:24:35,487,10,view,0
2021-10-06 22:14:10,49,22,view,1
2021-10-06 22:16:09,49,22,like,0
2021-10-06 22:24:03,49,12,view,0
2021-10-06 22:46:44,49,221,view,0
2021-10-10 14:52:03,49,174,view,0
2021-10-14 21:03:07,49,281,view,0
2021-10-14 21:25:32,49,350,view,0
2021-10-15 20:37:19,49,253,view,0
2021-10-30 22:55:05,49,94,view,0
2021-11-04 13:44:40,49,323,view,0
2021-11-07 16:29:45,49,147,view,0
2021-11-07 16:32:48,49,296,view,0
2021-11-09 06:35:26,49,239,view,0
2021-11-09 07:03:22,49,247,view,0
2021-11-19 14:20:27,49,136,view,0
2021-12-06 17:19:43,49,52,view,1
2021-12-06 17:20:04,49,52,like,0
2021-12-06 17:27:39,49,292,view,0
2021-12-12 21:57:55,49,58,view,0
2021-12-14 10:23:37,49,235,view,0
2021-12-14 10:30:22,49,18,view,0
2021-12-23 14:46:48,49,102,view,0
2021-12-28 16:48:39,49,283,view,0
2021-10-01 21:02:03,1479,173,view,0
2021-10-22 06:11:09,1479,107,view,0
2021-11-14 10:53:31,1479,293,view,0
2021-11-14 11:22:42,1479,189,view,0
2021-11-21 20:09:58,1479,230,view,0
2021-11-27 23:13:14,1479,27,view,0
2021-11-28 10:08:09,1479,73,view,1
2021-11-28 10:11:05,1479,73,like,0
2021-11-28 10:46:39,1479,214,view,0
2021-11-28 10:56:26,1479,74,view,0
2021-11-29 18:40:34,1479,94,view,0
2021-12-15 19:08:46,1479,340,view,0
2021-10-01 12:21:08,1343,337,view,0
2021-10-12 23:12:37,1343,234,view,0
2021-10-12 23:18:07,1343,289,view,0
2021-10-12 23:19:52,1343,45,view,0
2021-10-13 09:14:05,1343,46,view,0
2021-10-13 09:22:25,1343,122,view,0
2021-10-13 09:34:14,1343,338,view,0
2021-10-18 20:02:19,1343,131,view,0
2021-10-23 06:45:41,1343,25,view,0
2021-10-27 19:13:14,1343,150,view,0
2021-10-31 17:43:02,1343,191,view,0
2021-10-31 17:46:16,1343,156,view,0
2021-10-31 18:03:29,1343,257,view,0
2021-11-04 21:14:43,1343,342,view,1
2021-11-04 21:15:43,1343,342,like,0
2021-11-04 21:37:44,1343,312,view,0
2021-11-09 14:07:11,1343,347,view,0
2021-11-09 14:08:10,1343,11,view,0
2021-11-09 14:49:47,1343,250,view,0
2021-11-30 07:05:44,1343,158,view,0
2021-12-22 07:57:53,1343,276,view,0
2021-10-04 19:46:17,1007,199,view,0
2021-10-18 12:51:24,1007,51,view,0
2021-10-18 13:01:56,1007,213,view,0
2021-10-18 13:08:37,1007,225,view,0
2021-10-31 16:21:23,1007,299,view,1
2021-10-31 16:22:09,1007,299,like,0
2021-10-31 16:53:03,1007,249,view,0
2021-11-06 18:56:51,1007,54,view,0
2021-11-06 19:10:02,1007,35,view,0
2021-11-06 19:32:16,1007,13,view,0
2021-11-11 09:15:25,1007,186,view,0
2021-11-11 09:16:15,1007,270,view,0
2021-11-25 15:15:53,1007,330,view,0
2021-12-13 07:57:29,1007,204,view,0
2021-12-13 08:13:08,1007,128,view,1
2021-12-13 08:15:52,1007,128,like,0
2021-12-17 21:25:05,1007,159,view,1
2021-12-17 21:25:37,1007,159,like,0
2021-12-18 16:55:38,1007,326,view,0
2021-12-25 09:10:56,1007,328,view,0
2021-12-25 09:17:20,1007,58,view,1
2021-12-25 09:18:51,1007,58,like,0
2021-10-05 08:38:43,1282,20,view,0
2021-10-05 09:01:37,1282,155,view,0
2021-10-07 06:37:04,1282,253,view,0
2021-10-07 06:47:37,1282,72,view,0
2021-10-10 18:17:46,1282,122,view,0
2021-10-11 18:14:18,1282,202,view,0
2021-10-11 18:34:24,1282,298,view,1
2021-10-11 18:34:58,1282,298,like,0
2021-11-04 23:12:18,1282,189,view,0
2021-11-16 09:53:39,1282,229,view,0
2021-11-21 21:30:02,1282,91,view,0
2021-11-21 21:39:32,1282,336,view,0
2021-11-25 14:45:16,1282,304,view,1
2021-11-25 14:47:15,1282,304,like,0
2021-11-25 15:15:46,1282,147,view,0
2021-12-01 08:11:13,1282,264,view,0
2021-12-03 15:20:20,1282,244,view,0
2021-12-03 15:26:16,1282,290,view,0
2021-12-05 20:53:13,1282,316,view,0
2021-12-05 21:22:19,1282,73,view,0
2021-12-12 20:39:28,1282,43,view,0
2021-12-12 21:04:27,1282,22,view,0
2021-12-21 07:04:08,1282,87,view,0
